"occasions_drawn","n_occasions","n_items","cor_ICC.z_min","cor_ICC.z_mean","cor_ICC.z_max","difference.z_mean","difference.z_median","difference.z_min_id","difference.z_max_id","difference.z_min","difference.z_max","RMSE.z_min","RMSE.z_mean","RMSE.z_max","sd_ICC.z_min","sd_ICC.z_mean","sd_ICC.z_max","rel_min","rel_mean","rel_max","percnegICC_raw_min","percnegICC_raw_mean","percnegICC_raw_max","estimationProbNeg_raw_min","estimationProbNeg_raw_mean","estimationProbNeg_raw_max","estimationProbPos_raw_min","estimationProbPos_raw_mean","estimationProbPos_raw_max","N_rel_min","N_rel_mean","N_rel_max","N_cor_ICC.z_min","N_cor_ICC.z_mean","N_cor_ICC.z_max","N_valid_ICC.z_handled_min","N_valid_ICC.z_handled_mean","N_valid_ICC.z_handled_max","n_skipped_persons_var_min","n_skipped_persons_var_mean","n_skipped_persons_var_max","RMSE.z_N_min","RMSE.z_N_mean","RMSE.z_N_max"
"random",40,3,0.255,0.634,0.789,-0.354,-0.38,73,109,-0.617,0.084,0.133,0.438,2.098,0.2,0.312,1.962,0.506,0.767,0.995,0.034,0.182,0.415,0,0,0,0,0.761,9,167,175.239,176,167,175.239,176,167,175.239,176,0,0,0,3694,4978.369,5000
"random",40,4,0.183,0.706,0.848,-0.275,-0.304,152,84,-0.497,0.584,0.125,0.393,4.101,0.234,0.393,2.038,0.678,0.813,0.996,0.011,0.11,0.335,0,0,0,0,0.28,5,171,175.72,176,171,175.72,176,171,175.72,176,0,0,0,4302,4992.04,5000
"random",40,5,0.217,0.778,0.896,-0.218,-0.232,152,109,-0.415,0.063,0.112,0.304,2.389,0.25,0.324,2.041,0.736,0.821,0.996,0.006,0.073,0.227,0,0,0,0,0.152,3,173,175.848,176,173,175.848,176,173,175.848,176,0,0,0,4688,4995.676,5000
"random",40,6,0.619,0.823,0.911,-0.162,-0.17,152,109,-0.351,0.05,0.1,0.237,0.743,0.26,0.31,0.406,0.764,0.833,0.904,0.006,0.048,0.131,0,0,0,0,0.078,2,174,175.922,176,174,175.922,176,174,175.922,176,0,0,0,4807,4997.773,5000
"random",40,7,0.662,0.852,0.929,-0.11,-0.112,152,109,-0.303,0.035,0.083,0.19,0.694,0.263,0.315,0.401,0.778,0.843,0.904,0,0.034,0.114,0,0,0,0,0.037,2,174,175.963,176,174,175.963,176,174,175.963,176,0,0,0,4880,4998.949,5000
"random",40,8,0.702,0.875,0.942,-0.063,-0.057,152,109,-0.249,0.019,0.063,0.152,0.658,0.275,0.32,0.381,0.8,0.851,0.896,0,0.026,0.074,0,0,0,0,0.02,2,174,175.98,176,174,175.98,176,174,175.98,176,0,0,0,4941,4999.438,5000
"random",40,9,0.376,0.892,0.953,-0.02,-0.009,152,84,-0.212,0.04,0.038,0.125,0.867,0.285,0.326,1.435,0.816,0.858,0.993,0,0.021,0.045,0,0,0,0,0.006,2,174,175.994,176,174,175.994,176,174,175.994,176,0,0,0,4985,4999.841,5000
"random",50,3,0.337,0.676,0.825,-0.349,-0.373,73,109,-0.554,0.086,0.13,0.417,0.832,0.207,0.289,0.431,0.633,0.802,0.916,0.017,0.163,0.403,0,0,0,0,0.576,8,168,175.424,176,168,175.424,176,168,175.424,176,0,0,0,3760,4983.642,5000
"random",50,4,0.122,0.713,0.878,-0.255,-0.291,152,166,-0.438,2.042,0.122,0.413,6.464,0.229,0.505,2.775,0.735,0.856,0.998,0,0.091,0.29,0,0,0,0,0.041,3,173,175.959,176,173,175.959,176,173,175.959,176,0,0,0,4847,4998.847,5000
"random",50,5,0.343,0.823,0.912,-0.21,-0.227,152,109,-0.357,0.064,0.109,0.288,1.913,0.235,0.316,2.023,0.762,0.849,0.997,0.006,0.057,0.199,0,0,0,0,0.078,3,173,175.922,176,173,175.922,176,173,175.922,176,0,0,0,4723,4997.773,5000
