"occasions_drawn","n_occasions","n_items","cor_ICC_min","cor_ICC_mean","cor_ICC_max","difference_mean","difference_median","difference_min_id","difference_max_id","difference_min","difference_max","RMSE_min","RMSE_mean","RMSE_max","sd_ICC_min","sd_ICC_mean","sd_ICC_max","rel_min","rel_mean","rel_max","percnegICC_raw_min","percnegICC_raw_mean","percnegICC_raw_max","estimationProbNeg_raw_min","estimationProbNeg_raw_mean","estimationProbNeg_raw_max","estimationProbPos_raw_min","estimationProbPos_raw_mean","estimationProbPos_raw_max","N_rel_min","N_rel_mean","N_rel_max","N_cor_ICC_min","N_cor_ICC_mean","N_cor_ICC_max","N_merged_ICC_handled_min","N_merged_ICC_handled_mean","N_merged_ICC_handled_max","n_skipped_persons_var_min","n_skipped_persons_var_mean","n_skipped_persons_var_max","RMSE_N_min","RMSE_N_mean","RMSE_N_max"
"random",20,6,0.44,0.682,0.84,-0.029,-0.017,79,158,-0.295,0.014,0.039,0.124,0.497,0.137,0.178,0.212,0.559,0.712,0.829,0.023,0.093,0.21,0,0,0,0,0.381,4,172,175.619,176,176,176,176,176,176,176,0,0,0,5000,5000,5000
"random",20,7,0.478,0.706,0.853,-0.026,-0.014,79,158,-0.306,0.008,0.031,0.112,0.502,0.137,0.172,0.21,0.559,0.733,0.832,0.011,0.076,0.199,0,0,0,0,0.283,3,173,175.717,176,176,176,176,176,176,176,0,0,0,5000,5000,5000
"random",20,8,0.484,0.721,0.879,-0.024,-0.012,79,158,-0.317,0.006,0.023,0.103,0.507,0.134,0.167,0.197,0.639,0.748,0.834,0.006,0.055,0.125,0,0,0,0,0.231,3,173,175.769,176,176,176,176,176,176,176,0,0,0,5000,5000,5000
"random",20,9,0.536,0.738,0.873,-0.022,-0.01,79,158,-0.299,0.004,0.016,0.095,0.494,0.133,0.164,0.194,0.659,0.76,0.837,0.006,0.045,0.091,0,0,0,0,0.177,3,173,175.823,176,176,176,176,176,176,176,0,0,0,5000,5000,5000
"random",30,3,0.323,0.602,0.779,-0.035,-0.033,152,166,-0.171,0.157,0.077,0.178,0.434,0.158,0.213,0.296,0.458,0.75,0.995,0.04,0.207,0.438,0,0,0,0,0.838,9,167,175.162,176,176,176,176,176,176,176,0,0,0,5000,5000,5000
"random",30,4,0.405,0.678,0.838,-0.027,-0.023,79,166,-0.177,0.08,0.057,0.142,0.407,0.148,0.189,0.249,0.597,0.822,0.997,0.023,0.127,0.307,0,0,0,0,0.169,4,172,175.831,176,176,176,176,176,176,176,0,0,0,5000,5000,5000
"random",30,5,0.477,0.73,0.855,-0.022,-0.017,79,166,-0.191,0.025,0.044,0.119,0.409,0.141,0.176,0.22,0.657,0.774,0.989,0.011,0.096,0.278,0,0,0,0,0.296,4,172,175.704,176,176,176,176,176,176,176,0,0,0,5000,5000,5000
"random",30,6,0.53,0.766,0.879,-0.019,-0.013,79,165,-0.193,0.011,0.034,0.103,0.408,0.132,0.168,0.201,0.696,0.802,0.995,0.011,0.064,0.17,0,0,0,0,0.138,3,173,175.862,176,176,176,176,176,176,176,0,0,0,5000,5000,5000
"random",30,7,0.577,0.793,0.906,-0.016,-0.01,79,165,-0.185,0.009,0.025,0.091,0.398,0.134,0.162,0.192,0.725,0.819,0.995,0.006,0.048,0.119,0,0,0,0,0.046,2,174,175.954,176,176,176,176,176,176,176,0,0,0,5000,5000,5000
"random",30,8,0.63,0.813,0.92,-0.014,-0.007,79,165,-0.191,0.004,0.018,0.081,0.401,0.131,0.158,0.186,0.738,0.824,0.995,0,0.036,0.085,0,0,0,0,0.031,1,175,175.969,176,176,176,176,176,176,176,0,0,0,5000,5000,5000
"random",30,9,0.593,0.831,0.929,-0.013,-0.005,79,175,-0.186,0.003,0.011,0.072,0.396,0.129,0.155,0.184,0.753,0.83,0.995,0,0.028,0.062,0,0,0,0,0.018,2,174,175.982,176,176,176,176,176,176,176,0,0,0,5000,5000,5000
"random",40,3,0.365,0.651,0.8,-0.029,-0.027,152,166,-0.134,0.154,0.075,0.164,0.413,0.144,0.204,0.293,0.506,0.767,0.995,0.034,0.182,0.415,0,0,0,0,0.761,9,167,175.239,176,176,176,176,176,176,176,0,0,0,5000,5000,5000
"random",40,4,0.456,0.734,0.861,-0.021,-0.019,152,166,-0.116,0.078,0.055,0.128,0.327,0.146,0.181,0.242,0.678,0.813,0.996,0.011,0.11,0.335,0,0,0,0,0.28,5,171,175.72,176,176,176,176,176,176,176,0,0,0,5000,5000,5000
"random",40,5,0.553,0.789,0.908,-0.017,-0.014,79,166,-0.109,0.029,0.04,0.105,0.319,0.136,0.169,0.212,0.736,0.821,0.996,0.006,0.073,0.227,0,0,0,0,0.152,3,173,175.848,176,176,176,176,176,176,176,0,0,0,5000,5000,5000
"random",40,6,0.611,0.829,0.912,-0.013,-0.01,79,165,-0.106,0.013,0.031,0.088,0.307,0.135,0.161,0.194,0.764,0.833,0.904,0.006,0.048,0.131,0,0,0,0,0.078,2,174,175.922,176,176,176,176,176,176,176,0,0,0,5000,5000,5000
