"occasions_drawn","n_occasions","n_items","cor_ICC_min","cor_ICC_mean","cor_ICC_max","difference_mean","difference_median","difference_min_id","difference_max_id","difference_min","difference_max","RMSE_min","RMSE_mean","RMSE_max","sd_ICC_min","sd_ICC_mean","sd_ICC_max","rel_min","rel_mean","rel_max","percnegICC_raw_min","percnegICC_raw_mean","percnegICC_raw_max","estimationProbNeg_raw_min","estimationProbNeg_raw_mean","estimationProbNeg_raw_max","estimationProbPos_raw_min","estimationProbPos_raw_mean","estimationProbPos_raw_max","N_rel_min","N_rel_mean","N_rel_max","N_cor_ICC_min","N_cor_ICC_mean","N_cor_ICC_max","N_merged_ICC_handled_min","N_merged_ICC_handled_mean","N_merged_ICC_handled_max","n_skipped_persons_var_min","n_skipped_persons_var_mean","n_skipped_persons_var_max","RMSE_N_min","RMSE_N_mean","RMSE_N_max"
"random",60,10,0.785,0.946,0.977,-0.01,-0.01,107,98,-0.07,0.013,0.018,0.038,0.212,0.106,0.12,0.134,0.811,0.851,0.876,0,0,0.009,0,0,0,0,0,0,108,108.996,109,108,108.996,109,108,108.996,109,0,0,0,4990,4999.817,5000
"random",60,15,0.863,0.978,0.994,-0.001,0,107,98,-0.058,0.001,0.007,0.021,0.194,0.105,0.117,0.125,0.841,0.866,0.886,0,0,0,0,0,0,0,0,0,109,109,109,109,109,109,109,109,109,0,0,0,5000,5000,5000
"by order",14,5,0.296,0.453,0.6,-0.036,-0.041,107,57,-0.489,0.317,NA,NA,NA,0.149,0.171,0.197,0.219,0.406,0.56,0.028,0.09,0.156,0,0,0,0,0,0,92,99.243,106,92,99.243,106,92,99.243,106,0,0,0,NA,NA,NA
"by order",14,10,0.471,0.541,0.611,-0.018,-0.018,107,57,-0.494,0.318,NA,NA,NA,0.147,0.156,0.164,0.519,0.578,0.617,0,0.015,0.046,0,0,0,0,0,0,104,107.395,109,104,107.395,109,104,107.395,109,0,0,0,NA,NA,NA
"by order",14,15,0.573,0.573,0.573,-0.008,-0.009,107,57,-0.493,0.319,NA,NA,NA,0.15,0.15,0.15,0.62,0.62,0.62,0.009,0.009,0.009,0,0,0,0,0,0,108,108,108,108,108,108,108,108,108,0,0,0,NA,NA,NA
"by order",20,5,0.389,0.553,0.67,-0.033,-0.035,107,57,-0.478,0.339,NA,NA,NA,0.143,0.161,0.18,0.444,0.556,0.642,0.009,0.059,0.138,0,0,0,0,0,0,94,102.605,108,94,102.605,108,94,102.605,108,0,0,0,NA,NA,NA
"by order",20,10,0.597,0.65,0.698,-0.009,-0.007,107,57,-0.476,0.342,NA,NA,NA,0.139,0.146,0.154,0.635,0.673,0.708,0,0.004,0.028,0,0,0,0,0,0,106,108.564,109,106,108.564,109,106,108.564,109,0,0,0,NA,NA,NA
"by order",20,15,0.678,0.678,0.678,0,0.004,107,57,-0.475,0.342,NA,NA,NA,0.14,0.14,0.14,0.701,0.701,0.701,0,0,0,0,0,0,0,0,0,109,109,109,109,109,109,109,109,109,0,0,0,NA,NA,NA
"by order",30,5,0.469,0.627,0.727,-0.033,-0.036,107,93,-0.498,0.214,NA,NA,NA,0.131,0.15,0.174,0.572,0.664,0.756,0,0.041,0.101,0,0,0,0,0,0,98,104.576,109,98,104.576,109,98,104.576,109,0,0,0,NA,NA,NA
"by order",30,10,0.682,0.729,0.755,-0.007,-0.002,107,93,-0.501,0.232,NA,NA,NA,0.126,0.136,0.144,0.707,0.76,0.791,0,0.001,0.018,0,0,0,0,0,0,107,108.901,109,107,108.901,109,107,108.901,109,0,0,0,NA,NA,NA
