"occasions_drawn","n_occasions","n_items","cor_ICC_min","cor_ICC_mean","cor_ICC_max","difference_mean","difference_median","difference_min_id","difference_max_id","difference_min","difference_max","RMSE_min","RMSE_mean","RMSE_max","sd_ICC_min","sd_ICC_mean","sd_ICC_max","rel_min","rel_mean","rel_max","percnegICC_raw_min","percnegICC_raw_mean","percnegICC_raw_max","estimationProbNeg_raw_min","estimationProbNeg_raw_mean","estimationProbNeg_raw_max","estimationProbPos_raw_min","estimationProbPos_raw_mean","estimationProbPos_raw_max","N_rel_min","N_rel_mean","N_rel_max","N_cor_ICC_min","N_cor_ICC_mean","N_cor_ICC_max","N_merged_ICC_handled_min","N_merged_ICC_handled_mean","N_merged_ICC_handled_max","n_skipped_persons_var_min","n_skipped_persons_var_mean","n_skipped_persons_var_max","RMSE_N_min","RMSE_N_mean","RMSE_N_max"
"random",30,8,0.579,0.813,0.922,-0.015,-0.007,79,158,-0.198,0.004,0.018,0.081,0.407,0.131,0.158,0.183,0.74,0.825,0.995,0,0.036,0.08,0,0,0,0,0.029,1,175,175.971,176,176,176,176,176,176,176,0,0,0,5000,5000,5000
"random",30,9,0.633,0.831,0.929,-0.013,-0.005,79,175,-0.193,0.003,0.011,0.072,0.401,0.127,0.155,0.182,0.748,0.83,0.995,0,0.029,0.062,0,0,0,0,0.021,1,175,175.979,176,176,176,176,176,176,176,0,0,0,5000,5000,5000
"random",40,3,0.349,0.65,0.816,-0.029,-0.026,152,166,-0.132,0.16,0.073,0.164,0.416,0.153,0.204,0.285,0.558,0.765,0.991,0.028,0.182,0.426,0,0,0,0,0.757,9,167,175.243,176,176,176,176,176,176,176,0,0,0,5000,5000,5000
"random",40,4,0.497,0.734,0.859,-0.022,-0.018,152,166,-0.118,0.075,0.055,0.128,0.328,0.143,0.181,0.244,0.669,0.813,0.996,0.011,0.11,0.352,0,0,0,0,0.272,4,172,175.728,176,176,176,176,176,176,176,0,0,0,5000,5000,5000
"random",40,5,0.57,0.79,0.898,-0.017,-0.014,79,166,-0.106,0.035,0.04,0.105,0.315,0.135,0.169,0.208,0.728,0.821,0.992,0.006,0.073,0.25,0,0,0,0,0.156,3,173,175.844,176,176,176,176,176,176,176,0,0,0,5000,5000,5000
"random",40,6,0.622,0.828,0.918,-0.013,-0.01,79,165,-0.107,0.013,0.03,0.088,0.308,0.135,0.161,0.194,0.752,0.833,0.992,0.006,0.048,0.131,0,0,0,0,0.086,3,173,175.914,176,176,176,176,176,176,176,0,0,0,5000,5000,5000
"random",40,7,0.625,0.857,0.932,-0.011,-0.007,79,165,-0.104,0.009,0.022,0.075,0.301,0.132,0.156,0.18,0.785,0.843,0.905,0,0.034,0.091,0,0,0,0,0.033,1,175,175.967,176,176,176,176,176,176,176,0,0,0,5000,5000,5000
"random",40,8,0.683,0.879,0.942,-0.009,-0.005,79,165,-0.109,0.004,0.016,0.065,0.304,0.131,0.152,0.178,0.803,0.851,0.898,0,0.026,0.074,0,0,0,0,0.024,2,174,175.976,176,176,176,176,176,176,176,0,0,0,5000,5000,5000
"random",40,9,0.695,0.896,0.956,-0.007,-0.003,79,166,-0.109,0.003,0.008,0.055,0.3,0.128,0.149,0.174,0.806,0.858,0.993,0,0.021,0.045,0,0,0,0,0.01,1,175,175.99,176,176,176,176,176,176,176,0,0,0,5000,5000,5000
"random",50,3,0.438,0.688,0.821,-0.025,-0.025,152,166,-0.105,0.152,0.072,0.154,0.396,0.151,0.197,0.288,0.614,0.803,0.992,0.017,0.164,0.409,0,0,0,0,0.577,9,167,175.423,176,176,176,176,176,176,176,0,0,0,5000,5000,5000
