"occasions_drawn","n_occasions","n_items","cor_ICC.z_min","cor_ICC.z_mean","cor_ICC.z_max","difference.z_mean","difference.z_median","difference.z_min_id","difference.z_max_id","difference.z_min","difference.z_max","RMSE.z_min","RMSE.z_mean","RMSE.z_max","sd_ICC.z_min","sd_ICC.z_mean","sd_ICC.z_max","rel_min","rel_mean","rel_max","percnegICC_raw_min","percnegICC_raw_mean","percnegICC_raw_max","estimationProbNeg_raw_min","estimationProbNeg_raw_mean","estimationProbNeg_raw_max","estimationProbPos_raw_min","estimationProbPos_raw_mean","estimationProbPos_raw_max","N_rel_min","N_rel_mean","N_rel_max","N_cor_ICC.z_min","N_cor_ICC.z_mean","N_cor_ICC.z_max","N_valid_ICC.z_handled_min","N_valid_ICC.z_handled_mean","N_valid_ICC.z_handled_max","n_skipped_persons_var_min","n_skipped_persons_var_mean","n_skipped_persons_var_max","RMSE.z_N_min","RMSE.z_N_mean","RMSE.z_N_max"
"by order",14,4,0.513,0.563,0.612,-0.088,-0.084,99,92,-0.633,0.657,NA,NA,NA,0.281,0.296,0.318,0.293,0.358,0.447,0.028,0.056,0.074,0,0,0,0,0,0,176,176,176,176,176,176,176,176,176,0,0,0,NA,NA,NA
"by order",14,5,0.622,0.622,0.622,-0.014,-0.009,46,92,-0.671,0.731,NA,NA,NA,0.289,0.289,0.289,0.371,0.371,0.371,0.028,0.028,0.028,0,0,0,0,0,0,176,176,176,176,176,176,176,176,176,0,0,0,NA,NA,NA
"by order",20,3,0.414,0.601,0.703,-0.173,-0.168,163,8,-0.618,0.235,NA,NA,NA,0.239,0.286,0.348,0.266,0.469,0.654,0.017,0.09,0.21,0,0,0,0,0,0,176,176,176,176,176,176,176,176,176,0,0,0,NA,NA,NA
"by order",20,4,0.571,0.7,0.756,-0.092,-0.094,163,8,-0.569,0.348,NA,NA,NA,0.257,0.276,0.304,0.436,0.504,0.597,0.011,0.04,0.062,0,0,0,0,0,0,176,176,176,176,176,176,176,176,176,0,0,0,NA,NA,NA
"by order",20,5,0.759,0.759,0.759,-0.02,-0.012,163,8,-0.52,0.44,NA,NA,NA,0.271,0.271,0.271,0.526,0.526,0.526,0.028,0.028,0.028,0,0,0,0,0,0,176,176,176,176,176,176,176,176,176,0,0,0,NA,NA,NA
"by order",30,3,0.497,0.68,0.776,-0.165,-0.167,28,8,-0.49,0.125,NA,NA,NA,0.219,0.26,0.304,0.438,0.588,0.708,0.006,0.07,0.17,0,0,0,0,0,0,176,176,176,176,176,176,176,176,176,0,0,0,NA,NA,NA
"by order",30,4,0.659,0.788,0.829,-0.082,-0.074,28,8,-0.446,0.236,NA,NA,NA,0.235,0.252,0.271,0.567,0.618,0.673,0.006,0.03,0.045,0,0,0,0,0,0,176,176,176,176,176,176,176,176,176,0,0,0,NA,NA,NA
"by order",30,5,0.851,0.851,0.851,-0.008,-0.003,119,8,-0.452,0.327,NA,NA,NA,0.249,0.249,0.249,0.637,0.637,0.637,0.017,0.017,0.017,0,0,0,0,0,0,176,176,176,176,176,176,176,176,176,0,0,0,NA,NA,NA
"by order",40,3,0.536,0.735,0.805,-0.161,-0.16,9,116,-0.414,0.096,NA,NA,NA,0.198,0.238,0.27,0.491,0.64,0.729,0,0.055,0.165,0,0,0,0,0,0,176,176,176,176,176,176,176,176,176,0,0,0,NA,NA,NA
"by order",40,4,0.723,0.85,0.88,-0.076,-0.076,9,124,-0.336,0.12,NA,NA,NA,0.215,0.231,0.247,0.619,0.666,0.711,0,0.028,0.057,0,0,0,0,0,0,176,176,176,176,176,176,176,176,176,0,0,0,NA,NA,NA
